hour_local,is_weekend,is_night,local_month,time_since_last_txn_min,txn_count_last_1h,txn_count_last_24h,card_txn_number,client_txn_number,is_first_card_txn,is_early_card_txn,is_new_client,card_age_days,amount_usd_log,amount_ratio_baseline,amount_zscore_customer,amount_vs_card_avg,is_online,is_cnp,pin_used,emv_used,is_international,distance_log,high_distance,mcc_high_risk,has_conversion,tx_declined,approved_int,bank_tier_enc,client_segment_enc,channel_enc,card_brand_enc,DE22_pos_entry_mode_enc,DE25_pos_condition_code_enc,DE39_response_code_enc,DE49_currency_code_transaction_enc,currency_tx_alpha_enc,DE60_pos_terminal_type_enc,is_fraud
21,1,0,4,2.7,2,2,17,17,0,0,0,111.0728587962963,6.189290290437902,0.3645833333333333,0.0032706440339281754,1.0043689512615381,1,1,0,0,0,1.8718021769015913,0,1,1,1,1,0,1,1,0,6,2,0,2,0,1,1
21,1,0,4,3160.05,0,0,14,14,0,0,0,110.15711805555556,5.676822293073418,0.43578263278477414,0.5797709539178731,1.8403397200402691,0,0,1,1,0,2.9806186357439426,0,0,1,1,1,0,0,3,0,4,0,0,2,0,3,0
22,1,0,4,6175.6,0,0,17,17,0,0,0,84.69710648148148,5.56723702049883,0.11884704101820702,-0.3587204334449448,0.6416391056488554,0,0,1,1,0,1.8082887711792655,0,0,1,1,1,0,0,3,2,3,0,0,2,0,3,0
22,1,0,4,6465.033333333334,0,0,20,20,0,0,0,93.17568287037037,6.615422408314929,0.5011494871002004,0.499802617293095,1.7962104856811711,1,1,0,0,1,8.719644119505357,1,0,1,1,1,0,0,1,0,6,2,0,3,3,1,0
22,1,0,4,246.53333333333333,0,1,18,18,0,0,0,115.24719907407408,6.990274916530566,0.6665929434604444,3.4825169668397065,4.925758455688246,1,1,0,0,0,2.617395832834079,0,0,1,1,1,0,0,1,2,6,2,0,2,0,1,0
22,1,0,4,5123.416666666667,0,0,23,23,0,0,0,114.48549768518518,5.225531596822384,0.10990160193944004,-0.5632905961372818,0.4014162097886677,0,0,1,1,0,2.7788192719904172,0,0,1,1,1,0,2,0,0,3,0,0,2,0,0,0
22,1,0,4,10391.533333333333,0,0,16,16,0,0,0,109.1672337962963,6.358136850496991,0.35065606894201273,-0.15065370304341438,0.8406528298871102,1,1,0,0,0,2.9856819377004897,0,0,1,1,0,0,0,1,0,6,2,4,2,0,1,0
22,1,0,4,12248.466666666667,0,0,22,22,0,0,0,113.1241087962963,5.320763555377867,0.13715171321720968,-0.4860146248503857,0.4592069898718913,0,0,1,1,0,2.7536607123542622,0,0,1,1,1,0,0,0,0,3,0,0,2,0,0,0
22,1,0,4,7977.8,0,0,11,11,0,0,0,111.27085648148149,4.874891933062879,0.06683534929647002,-0.7899536025028256,0.1603581280195375,0,0,1,1,0,2.6602595372658615,0,0,1,1,1,0,0,3,2,3,0,0,2,0,3,0
22,1,0,4,9377.483333333334,0,0,11,11,0,0,0,106.55707175925926,5.494377449452505,0.15828804347826086,-0.48133025885633957,0.4367038868723843,1,1,0,0,0,2.760009940032921,0,1,1,1,1,0,0,1,2,6,2,0,2,0,1,0
22,1,0,4,7833.616666666667,0,0,20,20,0,0,0,109.7213888888889,4.0069694827371,0.032430354042379345,-0.7348551299903907,0.09490040539123837,0,0,1,1,0,2.8903717578961645,0,0,1,1,1,0,3,3,2,3,0,0,2,0,3,0
22,1,0,4,22002.766666666666,0,0,16,16,0,0,0,106.50739583333333,5.146505615958654,0.1280843948925195,-0.7145447080036751,0.3035840793784182,0,0,1,1,0,3.044522437723423,0,0,1,1,1,0,0,0,2,3,0,0,2,0,0,0
22,1,0,4,10060.316666666668,0,0,14,14,0,0,0,112.15826388888888,4.947553489209959,0.11589049951515455,-0.3319366882820824,0.5723412002794546,0,0,1,1,0,1.3609765531356006,0,0,1,1,1,0,3,3,2,3,0,0,2,0,3,0
22,1,0,4,5004.316666666667,0,0,20,20,0,0,0,111.53646990740741,4.770938829440977,0.08434655384903675,-0.5160619839554973,0.3913116919170903,0,0,0,0,1,9.146974496354362,1,1,1,1,1,0,3,3,2,5,0,0,4,5,3,0
23,1,0,4,18167.3,0,0,17,17,0,0,0,111.62550925925926,2.1090003439213802,0.010158551985407605,-0.7580071304171501,0.04377118345418312,0,0,1,1,0,4.31748811353631,0,0,1,1,1,0,0,3,2,3,0,0,2,0,3,0
23,1,0,4,39768.45,0,0,18,18,0,0,0,111.4025462962963,6.569214905238887,0.8232253139962529,6.149609867789342,6.459566163735514,0,0,0,0,1,8.541495483939203,1,1,1,1,1,0,3,3,2,5,0,0,5,2,3,0
23,1,0,4,13224.35,0,0,14,14,0,0,0,115.38005787037036,3.813969064952758,0.05305423907319642,-0.8850436839604209,0.2054077742398921,1,1,0,0,0,6.464588303689961,1,1,1,1,1,0,3,1,2,6,2,0,2,0,1,0
23,1,0,4,19061.0,0,0,20,20,0,0,0,106.02998842592592,6.30249076239772,0.2719252284215831,-0.2018869711459734,0.8019101144864024,1,1,0,0,0,2.9496883350525844,0,0,1,1,1,0,2,1,0,6,2,0,2,0,1,0
23,1,0,4,33063.083333333336,0,0,21,21,0,0,0,106.53805555555556,7.897683014979123,1.294122174862652,3.536654172790277,4.892471789331347,1,1,0,0,0,6.782192056006791,1,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
23,1,0,4,13216.966666666667,0,0,17,17,0,0,0,110.46866898148149,6.916655553768857,1.113561288184279,2.236672230604513,3.64754575346824,0,0,1,1,0,3.2347491740244907,0,1,1,1,1,0,3,3,0,4,0,0,2,0,3,0
23,1,0,4,2863.233333333333,0,0,14,14,0,0,0,108.44019675925927,4.328493992712844,0.05467511306927365,-0.4676278854552531,0.49381456056265927,0,0,1,1,0,1.791759469228055,0,0,1,1,1,0,2,3,2,3,0,0,2,0,3,0
23,1,0,4,10228.233333333334,0,0,25,25,0,0,0,109.71815972222223,3.6625354787743345,0.04162554554027677,-0.936841079135959,0.0670431020674247,0,0,1,0,0,2.8094026953624978,0,0,1,1,1,0,0,3,2,1,0,0,2,0,3,0
23,1,0,4,34649.916666666664,0,0,16,16,0,0,0,75.67883101851852,4.279301532151069,0.08736470068478021,-0.6432542774406613,0.18120620825043685,0,0,1,1,0,0.832909122935104,0,0,1,1,1,0,3,0,2,3,0,0,2,0,0,0
23,1,0,4,13350.8,0,0,12,12,0,0,0,90.09229166666667,5.047352877031418,0.1358981796447187,-0.2294350109790303,0.6300279293587856,1,1,0,0,0,6.212606095751519,0,1,1,1,1,0,0,1,2,6,2,0,2,0,1,0
23,1,0,4,1578.1666666666667,0,0,12,12,0,0,0,79.99236111111111,5.349628160782464,0.17445132713890832,0.045972055756198206,1.047507152877981,0,0,0,0,1,8.299534570332597,1,0,1,1,1,0,3,3,2,5,0,0,1,4,3,0
23,1,0,4,691.5833333333334,0,2,20,20,0,0,0,102.80744212962964,5.025983571043055,0.13164556962025314,-0.1749353042804165,0.8033171141564216,1,1,0,0,0,2.6100697927420065,0,1,1,1,1,0,3,1,2,6,2,0,2,0,1,0
23,1,0,4,24635.016666666666,0,0,17,17,0,0,0,109.87930555555556,7.4252565708102125,0.7320771356597437,2.112319776495283,3.356156134412657,1,1,0,0,0,1.2809338454620642,0,0,1,1,1,0,2,1,0,6,2,0,2,0,1,0
23,1,0,4,2027.2666666666667,0,0,17,17,0,0,0,110.48192129629629,7.690638039186519,1.0921726883159693,3.0552239711301934,5.495234027808296,0,0,1,1,0,0.33647223662121295,0,1,1,1,1,0,0,3,0,3,0,0,2,0,3,0
23,1,0,4,9351.783333333333,0,0,14,14,0,0,0,112.67965277777778,5.537019256778099,0.17256271875660958,-0.37262701208893517,0.5468049427397017,0,0,1,1,0,1.1314021114911006,0,0,1,1,1,0,3,3,0,3,0,0,2,0,3,0
23,1,0,4,17785.0,0,0,12,12,0,0,0,111.87673611111111,5.584923860772885,0.17295134317852998,-0.12354646633735862,0.8382041286774348,0,0,1,1,0,6.894670039433482,1,0,1,1,1,0,2,0,0,3,0,0,2,0,0,0
23,1,0,4,2310.75,0,0,19,19,0,0,0,110.3882175925926,5.048123738507248,0.13259010437196866,-0.19007824617197153,0.6992515716460764,1,1,0,0,0,2.766319109226186,0,0,1,1,1,0,0,1,2,6,2,0,2,0,1,0
0,1,1,4,7224.35,0,0,20,20,0,0,0,110.31662037037037,6.570952987898942,0.32692519302363965,-0.1413390176783534,0.8335214926760883,0,1,0,0,0,5.8944028342648505,0,0,1,1,1,0,0,2,0,0,3,0,2,0,2,0
0,1,1,4,13498.066666666668,0,0,16,16,0,0,0,110.47094907407407,5.115475674507194,0.07311343665827705,-0.5044734241113575,0.33302493899230706,1,1,0,0,1,9.346094292953802,1,0,1,1,1,0,0,1,2,6,2,0,5,2,1,0
0,1,1,4,11667.6,0,0,13,13,0,0,0,95.21203703703704,7.410589052818575,1.075802261762925,2.278851519305803,4.834747907859446,0,1,0,0,0,2.066862759472976,0,0,1,1,1,0,3,2,2,0,3,0,2,0,2,0
0,1,1,4,9692.0,0,0,21,21,0,0,0,111.28858796296296,5.63042294030174,0.12236950498015425,-0.4484444033112948,0.4339715782299128,0,0,1,1,0,2.0412203288596382,0,0,1,1,1,0,0,3,2,3,0,0,2,0,3,0
0,1,1,4,15111.966666666667,0,0,12,12,0,0,0,110.52887731481482,5.541185110709976,0.12291357140437394,0.4639127911536625,1.3901270243806891,0,0,1,1,0,2.995732273553991,0,0,1,1,1,0,0,0,2,3,0,0,2,0,0,0
0,1,1,4,2017.7333333333333,0,0,17,17,0,0,0,105.43508101851852,6.503928827542481,0.45528166609764426,1.9177094835512156,3.1048105070483007,1,1,0,0,0,2.4595888418037104,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
0,1,1,4,2951.5333333333333,0,0,19,19,0,0,0,90.70273148148148,6.921776520344391,0.5900558535576794,1.3951671559098624,2.8302340011633387,1,1,0,0,0,0.0,0,0,1,1,1,0,3,1,0,6,2,0,2,0,1,0
1,1,1,4,14746.416666666666,0,0,26,26,0,0,0,114.50243055555555,6.0090342912180414,0.19030235435255302,-0.3116473327656725,0.6291177933500599,0,0,1,1,0,4.663439094112067,0,0,1,1,1,0,2,3,2,3,0,0,2,0,3,0
1,1,1,4,14944.233333333334,0,0,10,10,0,0,0,115.60398148148148,6.733663762308199,0.6942645124463307,1.8416558904934888,3.698706192135219,0,0,1,1,0,2.6390573296152584,0,1,1,1,1,0,2,3,2,4,0,0,2,0,3,0
1,1,1,4,2714.35,0,0,23,23,0,0,0,115.81956018518518,4.781892764381564,0.11692572207784507,-0.5349663300152532,0.43937174096260934,0,0,1,1,0,2.451005098112319,0,0,1,1,1,0,2,3,0,3,0,0,2,0,3,0
1,1,1,4,6241.9,0,0,26,26,0,0,0,115.46664351851852,5.14778513224349,0.2556571906854393,0.11490988003161214,1.1158995885041167,1,1,0,0,1,9.265680467009346,1,1,1,1,1,0,3,1,0,6,2,0,5,2,1,0
1,1,1,4,3659.8,0,0,22,22,0,0,0,98.66974537037036,3.7709201644501458,0.028689688755427507,-0.6720051201291942,0.10951726415838307,1,1,0,0,0,2.4932054526026954,0,1,1,1,1,0,2,1,0,6,2,0,2,0,1,0
1,1,1,4,51330.46666666667,0,0,9,9,0,0,0,78.2062962962963,7.986467535610379,1.217880311855307,2.980293591826515,3.8304568494545377,1,1,0,0,0,3.1354942159291497,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,1
1,1,1,4,7835.35,0,0,18,18,0,0,0,110.54017361111111,6.060500750989405,0.2297043212927348,-0.24242686277052464,0.7528647880720047,0,0,1,1,0,3.1484533605716547,0,0,1,1,1,0,1,3,2,4,0,0,2,0,3,0
1,1,1,4,2922.85,0,0,22,22,0,0,0,90.4164699074074,5.546426663879994,0.21647928642892267,0.2765607930006633,1.347412960594362,1,1,0,0,0,7.278628942320682,1,0,1,1,1,0,0,1,2,6,2,0,2,0,1,0
1,1,1,4,15480.2,0,0,22,22,0,0,0,115.56585648148148,5.335468632178829,0.12286033758787634,-0.38293759044807824,0.6250902391113664,0,0,1,1,0,2.954910279033736,0,0,1,1,1,0,0,0,0,3,0,0,2,0,0,0
1,1,1,4,10769.283333333333,0,0,13,13,0,0,0,109.7365162037037,5.926285821082987,0.19346757078523732,1.261481792714533,1.9244238583159547,0,0,1,0,0,2.0918640616783932,0,0,1,1,1,0,3,3,0,1,0,0,2,0,3,0
2,1,1,4,6478.633333333333,0,0,20,20,0,0,0,113.47679398148148,4.892377145591635,0.05936181671304193,-0.7115997522874092,0.4807048936147037,1,1,0,0,0,0.5877866649021191,0,1,1,1,1,0,0,1,0,6,2,0,2,0,1,0
2,1,1,4,10937.033333333333,0,0,20,20,0,0,0,114.60905092592593,3.402196881995239,0.018659090763010908,-0.6612498063052158,0.05735465833442637,0,0,1,1,0,2.0412203288596382,0,0,1,1,1,0,3,3,0,3,0,0,2,0,3,0
2,1,1,4,6090.683333333333,0,0,22,22,0,0,0,114.92123842592592,5.541616424065811,0.16399039640639723,-0.4815190585305451,0.4309333494008239,1,1,0,0,0,3.0007198150650303,0,1,1,1,1,0,0,1,2,6,2,0,2,0,1,0
2,1,1,4,10588.016666666666,0,0,15,15,0,0,0,115.38041666666666,7.530383424059084,0.8208533645901727,1.8483237080525161,3.327287613697519,1,1,0,0,0,2.6100697927420065,0,0,1,1,1,0,0,1,0,6,2,0,2,0,1,0
2,1,1,4,4617.283333333334,0,0,18,18,0,0,0,109.18369212962963,5.822335584100011,0.18056933281143597,-0.21307030088379958,0.8027730744539114,0,0,1,1,1,7.917900586327916,1,0,1,1,1,0,0,0,0,3,0,0,4,5,0,0
2,1,1,4,6647.066666666667,0,0,18,18,0,0,0,114.42474537037037,4.620649756836477,0.044744043249015555,-0.7623313855082022,0.15509958169087024,1,1,0,0,0,1.9315214116032138,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
2,1,1,4,24249.483333333334,0,0,17,17,0,0,0,114.7385300925926,5.3308329582247165,0.11931524735238648,-0.3886854557894555,0.5616359293983784,0,0,1,1,0,2.272125885509337,0,0,1,1,1,0,2,3,2,3,0,0,2,0,3,0
2,1,1,4,16505.4,0,0,17,17,0,0,0,112.40682870370371,4.29592393562047,0.03680582386074791,-0.8760505795712012,0.15067990634394687,0,0,1,1,0,3.104586678466073,0,0,1,1,1,0,2,3,2,3,0,0,2,0,3,0
2,1,1,4,7122.483333333334,0,0,21,21,0,0,0,109.35887731481482,5.706079833704885,0.1939163744127962,-0.24134077581691163,0.6533464123537248,1,1,0,0,1,8.266678443305896,1,0,1,1,1,0,3,1,2,6,2,0,4,5,1,0
2,1,1,4,2655.85,0,0,22,22,0,0,0,97.73001157407407,4.158414223462046,0.03587093981064792,-0.6201499975895322,0.1773234330343737,0,0,1,0,0,6.775366090936392,1,0,1,1,1,0,3,3,0,1,0,0,2,0,3,0
3,1,1,4,10915.5,0,0,13,13,0,0,0,115.32559027777778,3.9027804240612136,0.03217296781377591,-0.7762454814109528,0.11291588856612433,0,0,1,1,0,1.1631508098056809,0,0,1,1,1,0,3,3,0,4,0,0,2,0,3,0
3,1,1,4,7846.016666666666,0,0,19,19,0,0,0,114.69077546296296,4.0260657214688065,0.026706130667895876,-0.6592115055408627,0.10645176867154144,1,1,0,0,0,4.02535169073515,0,1,1,1,1,0,0,1,2,6,2,0,2,0,1,0
3,1,1,4,13900.566666666668,0,0,13,13,0,0,0,112.31337962962964,5.239044955082965,0.13374946497360538,-0.4994854922516035,0.4867446929362144,0,0,1,1,0,6.97914527506881,1,0,1,1,1,0,0,3,0,4,0,0,2,0,3,0
3,1,1,4,3616.1,0,0,21,21,0,0,0,115.75946759259259,5.25817222624361,0.16722516295550985,-0.21526013076717598,0.5972308567801128,1,1,0,0,1,8.820994645747902,1,0,1,1,1,0,3,1,2,6,2,0,4,5,1,0
3,1,1,4,9704.4,0,0,11,11,0,0,0,109.11916666666667,4.6612669253399615,0.08285422811998323,-0.43163608448270463,0.43165497088520793,0,0,0,0,0,2.6878474937846906,0,0,1,1,1,0,3,3,0,5,0,0,2,0,3,0
3,1,1,4,19681.083333333332,0,0,22,22,0,0,0,114.63988425925926,6.759568446676971,0.5746512139954763,0.8815170693015573,2.405801316514653,1,1,0,0,0,3.258096538021482,0,0,1,1,1,0,2,1,2,6,2,0,2,0,1,0
3,1,1,4,3531.7,0,0,9,9,0,0,0,114.48972222222223,0.262364264467491,0.00029306892004102964,-0.7264703030397363,0.0014803848927688879,0,0,1,0,0,2.4336133554004498,0,0,1,1,1,0,0,3,2,1,0,0,2,0,3,0
3,1,1,4,20921.683333333334,0,0,16,16,0,0,0,111.70871527777778,2.7350166493320245,0.008042147325888347,-0.7838442659424018,0.02435564305373063,1,1,0,0,1,8.518392471991719,1,1,1,1,1,0,0,1,2,6,2,0,4,5,1,0
3,1,1,4,8993.366666666667,0,0,14,14,0,0,0,86.61488425925926,5.2337255106548595,0.23840814082814518,0.3035437068967074,1.2777057421524927,1,1,0,0,0,3.2108436531709366,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
3,1,1,4,1903.7666666666667,0,0,13,13,0,0,0,81.43976851851852,2.8231630082027146,0.017239126173414936,-1.1074872334330519,0.06489411464807024,0,0,1,1,1,8.546363568716018,1,0,1,1,1,0,0,3,2,3,0,0,4,5,3,0
3,1,1,4,130.05,0,1,23,23,0,0,0,90.50678240740741,7.547222107872556,1.606272574655339,7.31342033294182,9.842355407127533,1,1,0,0,0,6.803505257608338,1,0,1,1,1,0,0,1,2,6,2,0,2,0,1,0
4,1,1,4,23969.033333333333,0,0,20,20,0,0,0,114.8047800925926,4.498475447317128,0.12972720505597476,-0.5690030611520239,0.32352693130148513,0,0,1,1,0,2.2512917986064953,0,0,1,1,1,0,3,3,2,3,0,0,2,0,3,0
4,1,1,4,23956.9,0,0,14,14,0,0,0,116.33642361111112,4.333623895445714,0.11785535221860115,-0.4638730940367739,0.45723877736853485,0,0,0,0,0,6.747586526829315,1,0,1,1,1,0,4,3,2,5,0,0,2,0,3,0
4,1,1,4,2098.3333333333335,0,0,17,17,0,0,0,101.29347222222222,0.37156355643248307,0.00030767547758071357,-0.8174630779384531,0.0012780823048706797,1,1,0,0,1,8.706159290928861,1,1,1,1,0,0,0,1,2,6,2,6,5,2,1,1
4,1,1,4,1.15,1,1,18,18,0,0,0,101.29427083333333,6.583630497813814,0.4937576064215291,0.9191139516946645,2.179084072098598,1,1,0,0,1,8.719807451477955,1,1,1,1,1,0,0,1,2,6,2,0,5,2,1,1
4,1,1,4,1.1166666666666667,2,2,19,19,0,0,0,101.29504629629629,6.637991707032701,0.5213800270754421,0.9688569268841819,2.1595298905969056,1,1,0,0,1,9.322686431807721,1,1,1,1,1,0,0,1,2,6,2,0,4,5,1,1
4,1,1,4,14907.833333333334,0,0,22,22,0,0,0,115.49503472222223,5.120983351265121,0.1884187536071158,0.1134400969253363,1.1140601227982418,0,0,1,0,0,0.18232155679395465,0,0,1,1,1,0,3,0,2,1,0,0,2,0,0,0
4,1,1,4,1.7166666666666666,3,3,20,20,0,0,0,101.29623842592592,7.759324006219987,1.60149872143746,4.670377352461245,6.251793521658852,1,1,0,0,0,0.4700036292457356,0,1,1,1,0,0,0,1,2,6,2,6,2,0,1,1
4,1,1,4,1.3166666666666667,4,4,21,21,0,0,0,101.29715277777778,6.154433375386121,0.32121319859426495,-0.005397804456051177,0.9931370362255358,1,1,0,0,0,1.8718021769015913,0,0,1,1,1,0,0,1,2,6,2,0,2,0,1,1
4,1,1,4,11008.433333333332,0,0,20,20,0,0,0,107.38930555555555,3.5406694269487495,0.03597439147528305,-0.8703365601069054,0.10279794020378959,1,1,0,0,0,1.62924053973028,0,1,1,1,1,0,3,1,0,6,2,0,2,0,1,0
4,1,1,4,275.01666666666665,0,1,17,17,0,0,0,110.66193287037036,6.726569077428434,0.36794277387733476,0.5571116038397796,1.7488476505812804,1,1,0,0,0,2.7788192719904172,0,0,1,1,1,0,0,1,2,6,2,0,2,0,1,0
4,1,1,4,28681.066666666666,0,0,16,16,0,0,0,109.38811342592592,3.5709401562492498,0.025840083166924693,-0.9683672406015074,0.1070844109053016,0,0,1,1,0,3.2386784521643803,0,0,1,1,1,0,3,3,2,3,0,0,2,0,3,0
4,1,1,4,10939.583333333334,0,0,19,19,0,0,0,103.27957175925926,6.203810008322679,0.2647107717222851,0.006537666559154579,1.0081225337516715,1,1,0,0,0,5.598421958998375,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
5,1,1,4,6490.716666666666,0,0,12,12,0,0,0,95.90408564814815,5.6049929154923515,0.15244132433330143,-0.44454083911260583,0.4678219096632368,0,0,0,0,0,3.1945831322991562,0,0,1,1,1,0,2,3,2,5,0,0,2,0,3,0
5,1,1,4,26588.983333333334,0,0,13,13,0,0,0,107.21552083333333,6.282808656111447,0.302092580132645,0.4445824832045964,1.5820033707932273,1,1,0,0,0,1.7404661748405046,0,0,1,1,1,0,2,1,2,6,2,0,2,0,1,0
5,1,1,4,1670.55,0,0,14,14,0,0,0,108.19318287037036,6.421654787602947,0.2725815831413338,1.075734565603895,2.309802006462308,1,1,0,0,0,1.33500106673234,0,0,1,1,1,0,0,1,0,6,2,0,2,0,1,0
5,1,1,4,11028.116666666667,0,0,16,16,0,0,0,114.96241898148148,5.447857433817612,0.1703961862377412,-0.23473163370511815,0.7089080966559129,0,0,0,0,0,3.0726933146901194,0,0,1,1,1,0,3,3,2,5,0,0,2,0,3,0
5,1,1,4,695.9,0,1,15,15,0,0,0,103.63538194444445,3.3782698770184507,0.0260361122347663,-0.8309484078810881,0.0773233270634519,0,0,1,1,0,2.501435951739211,0,0,1,1,1,0,2,3,2,4,0,0,2,0,3,0
5,1,1,4,2519.75,0,0,20,20,0,0,0,90.75270833333333,7.41536774608479,0.8103272407818639,0.6739093234761331,2.012040575034919,0,0,1,1,1,8.671115273688494,1,1,1,1,0,0,0,3,2,4,0,4,4,5,3,0
5,1,1,4,9805.566666666668,0,0,13,13,0,0,0,97.87878472222222,4.687026632457924,0.043711737493800765,-1.0808827192644443,0.10534015366684885,1,1,0,0,0,2.3608540011180215,0,1,1,1,1,0,3,1,0,6,2,0,2,0,1,0
5,1,1,4,7992.466666666666,0,0,22,22,0,0,0,115.56929398148148,5.3047466543129405,0.13172467313813696,-0.44140819206997517,0.541989079091631,1,1,0,0,0,7.1252830915107115,1,0,1,1,0,0,2,1,2,6,2,4,2,0,1,1
5,1,1,4,8126.666666666667,0,0,12,12,0,0,0,105.611875,6.800570878835522,0.42084923977376115,0.1961557544574953,1.2309173353493192,0,0,1,1,1,8.371936178759098,1,1,1,1,1,0,0,3,2,3,0,0,5,2,3,0
5,1,1,4,28231.516666666666,0,0,14,14,0,0,0,105.62469907407407,4.850935915338581,0.07793723736269137,-0.6626141592855997,0.2811086294416943,1,1,0,0,0,1.8082887711792655,0,1,1,1,1,0,2,1,2,6,2,0,2,0,1,0
6,1,0,4,1664.15,0,0,18,18,0,0,0,102.32090277777777,5.821269170111868,0.18716235388373012,-0.28713312251356865,0.6986585857896748,0,0,1,1,0,1.252762968495368,0,0,1,1,1,0,3,3,0,4,0,0,2,0,3,0
6,1,0,4,6835.216666666666,0,0,16,16,0,0,0,111.13858796296296,5.340466480056195,0.10034267596580007,-0.16394248012765053,0.8500779302251292,0,0,1,1,0,2.3702437414678603,0,0,1,1,1,0,3,3,0,3,0,0,2,0,3,0
6,1,0,4,3496.6,0,0,19,19,0,0,0,105.65006944444444,7.173176404945666,1.2462983509966714,6.10145235973008,7.932263187571198,1,1,0,0,0,2.451005098112319,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
6,1,0,4,1034.0166666666667,0,1,14,14,0,0,0,115.64829861111112,5.609801411185307,0.1260796634045077,-0.1991715467904291,0.7415372984266443,1,1,0,0,0,2.9338568698359038,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
6,1,0,4,3934.15,0,0,14,14,0,0,0,97.53162037037038,6.369575587427132,0.26430453454992353,0.35998416308703896,1.5506134645563532,1,1,0,0,1,8.921857979353632,1,0,1,1,1,0,2,1,0,6,2,0,5,2,1,0
6,1,0,4,10487.916666666666,0,0,17,17,0,0,0,115.52199074074075,4.5134933974161875,0.04803193612774451,-0.7258566613258759,0.3688713671719346,0,0,1,1,0,7.097548850614793,1,0,1,1,1,0,2,0,0,3,0,0,2,0,0,0
6,1,0,4,24361.55,0,0,12,12,0,0,0,115.01011574074074,6.796779024538675,0.4527640608777128,0.11442043518925797,1.140954967442865,1,1,0,0,0,7.048386408721883,1,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
6,1,0,4,14072.083333333334,0,0,16,16,0,0,0,113.6497800925926,3.4722769633431074,0.04658556608702142,-0.708555155679697,0.14907573925322462,0,0,1,1,0,2.0541237336955462,0,0,1,1,1,0,2,3,2,3,0,0,2,0,3,0
6,1,0,4,2030.9,0,0,20,20,0,0,0,109.57886574074074,4.6930894840259745,0.06230240767507616,-0.864661173112876,0.21627413906780277,0,0,1,1,0,2.0149030205422647,0,0,1,1,1,0,3,3,2,3,0,0,2,0,3,0
6,1,0,4,6981.9,0,0,20,20,0,0,0,113.12576388888888,7.267909164380298,1.027027995841847,5.83959884877795,7.205394522608147,0,1,0,0,0,1.7578579175523736,0,0,1,1,1,0,2,2,2,0,3,0,2,0,2,0
6,1,0,4,11665.533333333333,0,0,14,14,0,0,0,114.08666666666667,3.286908235260028,0.0123964754741315,-1.375851235747495,0.11150252670375888,1,1,0,0,0,1.9740810260220096,0,1,1,1,1,0,0,1,0,6,2,0,2,0,1,0
6,1,0,4,32786.46666666667,0,0,12,12,0,0,0,107.95841435185186,5.675417293099305,0.25640550555849656,-0.15923191783527418,0.8556572966559607,1,1,0,0,0,6.309918278226516,1,0,1,1,1,0,3,1,0,6,2,0,2,0,1,0
6,1,0,4,9045.0,0,0,12,12,0,0,0,107.71493055555555,3.667400422436812,0.05919868412885605,-0.49766875568404667,0.6679027751477288,0,0,1,1,0,3.1780538303479458,0,0,1,1,1,0,2,0,0,3,0,0,2,0,0,0
6,1,0,4,7846.766666666666,0,0,22,22,0,0,0,110.74321759259259,5.840583516148347,0.48672428228816333,0.4338912191470225,1.4549814191583503,0,0,1,1,0,7.257002707092073,1,1,1,1,1,0,3,3,2,3,0,0,2,0,3,0
6,1,0,4,8581.15,0,0,16,16,0,0,0,114.70275462962962,6.336294616678791,0.23761850363994286,-0.03434489024688615,0.9675913247477181,1,1,0,0,0,2.772588722239781,0,0,1,1,1,0,2,1,0,6,2,0,2,0,1,0
6,1,0,4,24997.133333333335,0,0,12,12,0,0,0,114.3478125,5.007697650108913,0.117101778282255,-0.5390054209840139,0.36048548185057416,0,1,0,0,1,9.26321741157695,1,0,1,1,1,0,1,2,2,0,3,0,5,2,2,0
6,1,0,4,10495.183333333332,0,0,9,9,0,0,0,109.79903935185185,5.078543132703431,0.13069014949825927,-0.6788262413097628,0.39116842899763776,1,1,0,0,0,0.09531017980432487,0,1,1,1,1,0,0,1,0,6,2,0,2,0,1,0
6,1,0,4,15.716666666666667,1,1,13,13,0,0,0,115.0210300925926,5.264708875374207,0.09743979336017625,-0.6519306166416315,0.24269526821467124,0,0,1,1,0,2.740840023925201,0,0,1,1,1,0,3,0,2,3,0,0,2,0,0,0
6,1,0,4,4172.55,0,0,19,19,0,0,0,115.40570601851852,5.701580051101001,0.40317850723677984,1.1887155334747466,2.463357777825486,1,1,0,0,0,5.605802066295998,0,0,1,1,1,0,0,1,2,6,2,0,2,0,1,0
6,1,0,4,8114.6,0,0,19,19,0,0,0,112.23725694444444,6.345583727864558,0.640876323496283,1.2998297439598743,2.2934580728108895,1,1,0,0,1,9.346705246496699,1,0,1,1,1,0,0,1,0,6,2,0,5,2,1,0
